,Threshold,Input Compound Name,Matched Compound Name,Matched COMPOUND_ID,Matched Score,In Debug CSV
856,0.0,glutamine conjugate of C7H12O2*,Glutathione-S-acetaminophen conjugate,32639,0.64642876,Yes
857,0.0,glutamine conjugate of C6H10O2 (1)*,Glutathione-S-acetaminophen conjugate,32639,0.6242561,Yes
858,0.0,glutamine conjugate of C6H10O2 (2)*,Glutathione-S-acetaminophen conjugate,32639,0.6212153,Yes
859,0.0,tetradecadienoate (14:2)*,tetradecadienals,73720,0.67035836,No
860,0.0,3-amino-2-piperidone,3-amino-2-piperidone,76341,1.0,No
861,0.0,"N,N-dimethylalanine","N,N-dimethylalanine",77042,1.0,No
862,0.0,3-indoleglyoxylic acid,3-indolylacrylic acid,132244,0.8950475,No
863,0.0,ethyl beta-glucopyranoside,ethyl beta-D-glucopyranosiduronic acid,87248,0.78042644,No
864,0.0,2-hydroxysebacate,2-Hydroxysebacate,89312,1.0,No
865,0.0,ascorbic acid 3-sulfate*,Ascorbic acid,29073,0.77850235,Yes
866,0.0,6-bromotryptophan,5-bromotryptophan,133686,0.85498184,No
867,0.0,1-carboxyethylphenylalanine,p-carboxymethylphenylalanine,228213,0.80732524,No
868,0.0,1-carboxyethylvaline,1-carboxyvinyl carboxyphosphonate,57999,0.70742637,No
869,0.0,1-carboxyethylleucine,2-carboxyethyl,50329,0.68185884,No
870,0.0,1-carboxyethylisoleucine,1-carboxylatovinyl carboxylatophosphonate,57999,0.70494634,No
871,0.0,dodecadienoate (12:2)*,dodecanoate,18262,0.67409337,No
872,0.0,N-acetyl-isoputreanine,N-acetylisoputreanine-gamma-lactam,133185,0.71119636,No
873,0.0,glucuronide of piperine metabolite C17H21NO3 (3)*,Glycocholic acid 3-glucuronide,89282,0.58865696,No
874,0.0,glucuronide of piperine metabolite C17H21NO3 (4)*,4-Methylumbelliferyl glucuronide,1904,0.5928739,No
875,0.0,glucuronide of piperine metabolite C17H21NO3 (5)*,4-Methylumbelliferyl glucuronide,1904,0.58838934,No
876,0.0,sulfate of piperine metabolite C16H19NO3 (2)*,"Piperazine-1,4-diethanesulfonate, sodium salt",63077,0.6228316,No
877,0.0,sulfate of piperine metabolite C16H19NO3 (3)*,"Piperazine-1,4-diethanesulfonate, sodium salt",63077,0.61994755,No
878,0.0,sulfate of piperine metabolite C18H21NO3 (1)*,"Piperazine-1,4-diethanesulfonate, sodium salt",63077,0.6277539,No
879,0.0,2-naphthol sulfate,2-naphthol sulfate,167215,1.0,No
880,0.0,4-ethylcatechol sulfate,2-ethylhexyl sulfate,87808,0.8196935,No
881,0.0,11beta-hydroxyandrosterone glucuronide,11beta-hydroxyandrosterone 3-glucuronide,88733,0.9454179,No
882,0.0,"N2-acetyl,N6,N6-dimethyllysine",N(6)-ACETYLLYSINE,17752,0.7627073,No
883,0.0,deoxycholic acid glucuronide,deoxycholic acid 24-glucuronide,137799,0.9055303,No
884,0.0,4-allylcatechol sulfate,4-allylphenol sulfate,133096,0.851124,No
885,0.0,4-methylhexanoylglutamine,4-methyleneglutamic acid,48029,0.8092762,No
886,0.0,glycoursodeoxycholic acid sulfate (1),Glycoursodeoxycholic acid 3-sulfate,89129,0.90097654,No
887,0.0,dihydrocaffeate sulfate (2),caffeate sulfate(2-),133740,0.6862249,No
888,0.0,lithocholate sulfate (1),lithocholate 3-sulfate(2-),133940,0.926877,Yes
889,0.0,3-(methylthio)acetaminophen sulfate*,4-acetamido-3-methoxyphenyl sulfate,133502,0.765495,No
890,0.0,2-ketocaprylate,2-keto-n-caprylate,176689,0.8639125,No
891,0.0,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",trans-2-methyl-2-pentenoate(1-),192252,0.697421,No
892,0.0,3-hydroxy-2-methylpyridine sulfate,"2-methyl-3-hydroxy-4,5-dihydroxymethylpyridine",16709,0.8056817,Yes
893,0.0,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**,sphingomyelin (d18:1(4E)/12:0),137334,0.845447,No
894,0.0,tetradecadienedioate (C14:2-DC)*,tetradecanedioate,76281,0.70650536,No
895,0.0,pregnenetriol disulfate*,pregnen-diol disulfate,132994,0.70774245,No
896,0.0,eicosenedioate (C20:1-DC)*,1-Eicosenoyl-2-eicsoic acid,89151,0.6608759,No
897,0.0,"hydroxy-N6,N6,N6-trimethyllysine*",N6-Acetyl-N6-hydroxylysine,17374,0.76736313,No
898,0.0,undecenoylcarnitine (C11:1),undecenoylcarnitines,132135,0.78943723,No
899,0.0,3-decenoylcarnitine,decenoylcarnitine,86063,0.8446691,No
900,0.0,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),N-palmitoyl-sphingosine,72959,0.7996705,No
901,0.0,4-vinylcatechol sulfate,4-acetylphenyl sulfate,133226,0.7171655,No
902,0.0,"3,5-dichloro-2,6-dihydroxybenzoic acid","3,5-dichloro-2-hydroxybenzoic acid",165214,0.95661867,No
903,0.0,(S)-a-amino-omega-caprolactam,L-alpha-amino-epsilon-caprolactam,17342,0.79669255,No
904,0.0,metabolonic lactone sulfate,Lactosylceramide sulfate,37986,0.7141527,No
905,0.0,vanillic acid glycine,Vanillic acid,30816,0.75281775,No
906,0.0,branched chain 14:0 dicarboxylic acid**,Long-chain carboxylic acid,6526,0.64245874,No
907,0.0,1-methyl-5-imidazolelactate,1-methyl-Imidazole-5-acetic acid,70966,0.77576506,No
908,0.0,(2 or 3)-decenoate (10:1n7 or n8),(2E)-decenoate(1-),143529,0.74069947,No
909,0.0,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",branched-chain fatty acids,35819,0.74909353,No
910,0.0,"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*","3-bromo-4,5-dihydroxybenzoic acid",140242,0.8594689,No
911,0.0,"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",branched-chain fatty acids,35819,0.7631037,No
912,0.0,decadienedioic acid (C10:2-DC)**,Decenedioic acid,89730,0.753744,No
913,0.0,deoxycholic acid 12-sulfate*,Deoxycholic acid 3-sulfate,88888,0.87695587,No
914,0.0,GlcNAc sulfate conjugate of C21H34O2 steroid**,C20 galactosylceramide sulfate,83890,0.6259436,No
915,0.0,"cis-3,4-methyleneheptanoate","cis-3,4-dihydro-3,4-dihydroxyphenanthrene",23286,0.7450265,No
916,0.0,"cis-3,4-methyleneheptanoylcarnitine",9-cis-3-hydroxyoctadecenoylcarnitine,73076,0.8462314,No
917,0.0,N-acetyl-2-aminoadipate,N2-Acetyl-L-aminoadipate,31885,0.94881326,No
918,0.0,4-chlorobenzoic acid,4-chlorobenzoic acid,30747,1.0,No
919,0.0,"2,4-di-tert-butylphenol","2,4-Tert-butylphenol",89188,0.9619307,No
920,0.0,3-hydroxyoctanoylcarnitine (1),3-Hydroxytetradecenoylcarnitine,89748,0.8180071,No
921,0.0,"cis-3,4-methyleneheptanoylglycine",(S)-a-methyl-4-carboxyphenylglycine,43876,0.7455,No
922,0.0,"bilirubin degradation product, C16H18N2O5 (1)**",Bilirubin glucuronate,16427,0.64868975,Yes
923,0.0,"bilirubin degradation product, C16H18N2O5 (2)**",Bilirubin glucuronate,16427,0.64396113,Yes
924,0.0,"bilirubin degradation product, C17H18N2O4 (1)**",Bilirubin glucuronate,16427,0.6503292,Yes
925,0.0,"bilirubin degradation product, C17H18N2O4 (2)**",Bilirubin glucuronate,16427,0.645196,Yes
926,0.0,"bilirubin degradation product, C17H18N2O4 (3)**",Bilirubin glucuronate,16427,0.6443739,Yes
927,0.0,"bilirubin degradation product, C17H20N2O5 (1)**",Bilirubin glucuronate,16427,0.6452001,Yes
928,0.0,"bilirubin degradation product, C17H20N2O5 (2)**",Bilirubin glucuronate,16427,0.64028734,Yes
929,0.0,tetrahydrocortisol glucuronide,Tetrahydrocortisol,28320,0.7370105,No
930,0.0,"N,N-dimethyl-pro-pro","N,N-dimethyl-D-proline",134398,0.76996255,No
931,0.0,oxindolylalanine,oxindolylalanine,195382,1.0,No
932,0.0,tetrahydrocortisone glucuronide (5),Tetrahydroaldosterone-3-glucuronoside,88728,0.74239063,No
